iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
AUS,Oceania,Australia,22/09/2021,91652,0,1757.286,1217,0,11,3501.187,0,67.13,46.49,0,0.42,1.04,295,11.269,1530,58.447,,,,,36245879,221979,1398.316,8.564,222541,8.585,0.0076,132.3,tests performed,25733071,15549405,10183666,,336435,289360,98.3,59.4,38.9,,11054,151091,0.577,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,23/09/2021,91652,0,1757.286,1217,0,11,3501.187,0,67.13,46.49,0,0.42,1.05,301,11.498,1508,57.607,,,,,36475743,229864,1407.184,8.868,223405,8.619,0.0075,133.2,tests performed,26080012,15724785,10355227,,346941,295848,99.63,60.07,39.56,,11302,153728,0.587,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,24/09/2021,91652,0,1757.286,1217,0,11,3501.187,0,67.13,46.49,0,0.42,1.05,298,11.384,1529,58.409,,,,,36691070,215327,1415.491,8.307,206820,7.979,0.0081,123.2,tests performed,26390465,15867929,10522536,,310453,291992,100.81,60.62,40.2,,11154,150165,0.574,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,25/09/2021,91652,0,1757.286,1217,0,11,3501.187,0,67.13,46.49,0,0.42,1.06,299,11.422,1493,57.034,,,,,36878132,187062,1422.708,7.217,204026,7.871,0.0084,119.7,tests performed,26609171,15974334,10634837,,218706,290889,101.65,61.02,40.63,,11112,147781,0.565,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,26/09/2021,104150,12498,1785.429,1312,95,13.571,3978.621,477.435,68.205,50.12,3.629,0.518,1.07,292,11.155,1538,58.753,,,,,37047138,169006,1429.228,6.52,203102,7.835,0.0084,119.4,tests performed,26754136,16050194,10703942,,144965,286987,102.2,61.31,40.89,,10963,143649,0.549,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,-983.5999,-0.34,-1.8,-37.945927
AUS,Oceania,Australia,27/09/2021,104150,0,1785.429,1312,0,13.571,3978.621,0,68.205,50.12,0,0.518,1.09,297,11.346,1551,59.25,,,,,37217210,170072,1435.789,6.561,198294,7.65,0.0088,113.8,tests performed,27056868,16194869,10861999,,302732,284470,103.36,61.87,41.49,,10867,140415,0.536,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,28/09/2021,104150,0,1785.429,1312,0,13.571,3978.621,0,68.205,50.12,0,0.518,1.1,296,11.307,1479,56.499,,,,,37421014,203804,1443.651,7.862,199588,7.7,0.0088,113.1,tests performed,27387830,16348214,11039616,,330962,284456,104.62,62.45,42.17,,10866,138612,0.53,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,29/09/2021,104150,0,1785.429,1312,0,13.571,3978.621,0,68.205,50.12,0,0.518,1.11,303,11.575,1514,57.836,,,,,37631431,210417,1451.769,8.118,197936,7.636,0.0093,107,tests performed,27695682,16493044,11202638,,307852,280373,105.8,63,42.8,,10710,134806,0.515,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,30/09/2021,104150,0,1785.429,1312,0,13.571,3978.621,0,68.205,50.12,0,0.518,1.11,300,11.46,1483,56.652,,,,,37845681,214250,1460.034,8.265,195705,7.55,0.0097,103.5,tests performed,28035888,16649549,11386339,,340206,279411,107.1,63.6,43.5,,10674,132109,0.505,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,1/10/2021,104150,0,1785.429,1312,0,13.571,3978.621,0,68.205,50.12,0,0.518,1.11,302,11.537,1468,56.079,,,,,38048742,203061,1467.868,7.834,193953,7.482,0.0101,99,tests performed,28361886,16790440,11571446,,325998,281632,108.34,64.14,44.2,,10759,131787,0.503,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,2/10/2021,104150,0,1785.429,1312,0,13.571,3978.621,0,68.205,50.12,0,0.518,1.11,299,11.422,1496,57.149,,,,,38251122,202380,1475.676,7.808,196141,7.567,0.0101,99.3,tests performed,28572558,16882622,11689936,,210672,280484,109.15,64.49,44.66,,10715,129755,0.496,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,3/10/2021,119551,15401,2200.143,1422,110,15.714,4566.953,588.332,84.047,54.322,4.202,0.6,1.12,296,11.307,1496,57.149,,,,,38438450,187328,1482.903,7.227,198759,7.668,0.0103,96.8,tests performed,28710701,16943837,11766864,,138143,279509,109.68,64.73,44.95,,10677,127663,0.488,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,-758.9999,-0.26,6.78,-29.281166
AUS,Oceania,Australia,4/10/2021,119551,0,2200.143,1422,0,15.714,4566.953,0,84.047,54.322,0,0.6,1.12,298,11.384,1535,58.638,,,,,38607959,169509,1489.442,6.539,198678,7.665,0.0107,93.4,tests performed,28895930,17027036,11868894,,185229,262723,110.38,65.04,45.34,,10036,118881,0.454,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,5/10/2021,119551,0,2200.143,1422,0,15.714,4566.953,0,84.047,54.322,0,0.6,1.1,291,11.116,1526,58.295,,,,,38781130,173171,1496.123,6.681,194302,7.496,0.0111,90.1,tests performed,29245786,17160890,12084896,,349856,265422,111.72,65.56,46.17,,10139,116097,0.444,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,6/10/2021,119551,0,2200.143,1422,0,15.714,4566.953,0,84.047,54.322,0,0.6,1.1,306,11.689,1520,58.065,,,,,38970695,189565,1503.436,7.313,191323,7.381,0.0111,89.8,tests performed,29581238,17287976,12293262,,335452,269365,113,66.04,46.96,,10290,113562,0.434,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,7/10/2021,119551,0,2200.143,1422,0,15.714,4566.953,0,84.047,54.322,0,0.6,1.09,293,11.193,1522,58.142,,,,,39191561,220866,1511.957,8.521,192269,7.417,0.0114,87.5,tests performed,29911860,17408468,12503241,151,330622,267996,114.27,66.5,47.76,0,10238,108417,0.414,71.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,8/10/2021,119551,0,2200.143,1422,0,15.714,4566.953,0,84.047,54.322,0,0.6,1.09,287,10.964,1437,54.895,,,,,39403312,211751,1520.126,8.169,193510,7.465,0.0115,87,tests performed,30242274,17521126,12720856,292,330414,268627,115.53,66.93,48.59,0,10262,104384,0.399,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,9/10/2021,119551,0,2200.143,1422,0,15.714,4566.953,0,84.047,54.322,0,0.6,1.08,293,11.193,1446,55.238,,,,,39581452,178140,1526.998,6.872,190047,7.332,0.0121,82.7,tests performed,30477912,17593798,12883681,433,235638,272193,116.43,67.21,49.22,0,10398,101597,0.388,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,10/10/2021,134832,15281,2183,1541,119,17,5150.701,583.748,83.393,58.868,4.546,0.649,1.07,296,11.307,1492,56.996,,,,,39758570,177118,1533.831,6.833,188589,7.276,0.0122,81.7,tests performed,30643517,17644750,12998286,481,165605,276117,117.06,67.4,49.65,0,10548,100130,0.383,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,-661.1999,-0.22,2.95,-25.508179
AUS,Oceania,Australia,11/10/2021,134832,0,2183,1541,0,17,5150.701,0,83.393,58.868,0,0.649,1.05,309,11.804,1486,56.767,,,,,39943975,185405,1540.984,7.153,190859,7.363,0.0117,85.6,tests performed,30955777,17742605,13212457,715,312260,294264,118.25,67.78,50.47,0,11241,102224,0.391,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,12/10/2021,134832,0,2183,1541,0,17,5150.701,0,83.393,58.868,0,0.649,1.05,306,11.689,1462,55.85,,,,,40122594,178619,1547.875,6.891,191638,7.393,0.0116,85.9,tests performed,31292016,17844016,13446945,1055,336239,292319,119.54,68.17,51.37,0,11167,97589,0.373,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,13/10/2021,134832,0,2183,1541,0,17,5150.701,0,83.393,58.868,0,0.649,1.04,296,11.307,1458,55.697,,,,,40332853,210259,1555.986,8.112,194594,7.507,0.0119,84.4,tests performed,31610475,17936776,13672371,1328,318459,289891,120.75,68.52,52.23,0.01,11074,92686,0.354,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,14/10/2021,134832,0,2183,1541,0,17,5150.701,0,83.393,58.868,0,0.649,1.03,311,11.88,1414,54.016,,,,,40530009,197156,1563.592,7.606,191207,7.377,0.0121,82.9,tests performed,31923197,18030376,13891163,1658,312722,287334,121.95,68.88,53.07,0.01,10976,88844,0.339,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,15/10/2021,134832,0,2183,1541,0,17,5150.701,0,83.393,58.868,0,0.649,1.02,312,11.919,1493,57.034,,,,,40715932,185923,1570.765,7.173,187517,7.234,0.0122,82.3,tests performed,32222172,18118501,14101561,2110,298975,282843,123.09,69.21,53.87,0.01,10805,85339,0.326,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,16/10/2021,134832,0,2183,1541,0,17,5150.701,0,83.393,58.868,0,0.649,1.01,298,11.384,1441,55.047,,,,,40879808,163876,1577.087,6.322,185479,7.156,0.0121,82.5,tests performed,32418073,18170223,14245406,2444,195901,277166,123.84,69.41,54.42,0.01,10588,82346,0.315,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,17/10/2021,150179,15347,2192.429,1646,105,15,5736.969,586.269,83.753,62.879,4.011,0.573,1,297,11.346,1502,57.378,,,,,41039341,159533,1583.241,6.155,182967,7.059,0.0123,81.6,tests performed,32577130,18214049,14360419,2662,159057,276230,124.45,69.58,54.86,0.01,10552,81328,0.311,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,-566.9999,-0.19,2.88,-21.874071
AUS,Oceania,Australia,18/10/2021,150179,0,2192.429,1646,0,15,5736.969,0,83.753,62.879,0,0.573,0.99,288,11.002,1416,54.092,,,,,41192051,152710,1589.133,5.891,178297,6.878,0.0127,78.6,tests performed,32854557,18292826,14558572,3159,277427,271254,125.51,69.88,55.62,0.01,10362,78603,0.3,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,19/10/2021,150179,0,2192.429,1646,0,15,5736.969,0,83.753,62.879,0,0.573,0.98,280,10.696,1378,52.641,,,,,41371800,179749,1596.067,6.934,178458,6.885,0.0128,78.3,tests performed,33129907,18373112,14753069,3726,275350,262556,126.56,70.19,56.36,0.01,10030,75585,0.289,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,20/10/2021,150179,0,2192.429,1646,0,15,5736.969,0,83.753,62.879,0,0.573,0.97,276,10.543,1343,51.304,,,,,41564096,192296,1603.486,7.419,175892,6.786,0.0128,78.2,tests performed,33404278,18452962,14946699,4617,274371,256258,127.61,70.49,57.1,0.02,9789,73741,0.282,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,21/10/2021,150179,0,2192.429,1646,0,15,5736.969,0,83.753,62.879,0,0.573,0.96,282,10.773,1309,50.005,,,,,41752789,188693,1610.765,7.28,174683,6.739,0.0129,77.5,tests performed,33681381,18531078,15144905,5398,277103,251169,128.67,70.79,57.85,0.02,9595,71529,0.273,74.54,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,22/10/2021,150179,0,2192.429,1646,0,15,5736.969,0,83.753,62.879,0,0.573,0.94,279,10.658,1284,49.05,,,,,41924671,171882,1617.396,6.631,172677,6.662,0.0127,78.8,tests performed,33951546,18603298,15342065,6183,270165,247053,129.7,71.07,58.61,0.02,9438,69257,0.265,65.28,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,23/10/2021,150179,0,2192.429,1646,0,15,5736.969,0,83.753,62.879,0,0.573,0.93,276,10.543,1312,50.12,,,,,42078068,153397,1623.314,5.918,171180,6.604,0.0128,78.1,tests performed,34143402,18652593,15484232,6577,191856,246476,130.43,71.25,59.15,0.03,9416,68910,0.263,65.28,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,24/10/2021,163938,13759,1965.571,1754,108,15.429,6262.575,525.606,75.087,67.004,4.126,0.589,0.91,278,10.62,1317,50.311,,,,,42229437,151369,1629.154,5.84,170014,6.559,0.0126,79.5,tests performed,34268948,18692857,15569263,6828,125546,241688,130.91,71.41,59.48,0.03,9233,68401,0.261,65.28,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,-414.59988,-0.14,4.75,-15.994691
AUS,Oceania,Australia,25/10/2021,163938,0,1965.571,1754,0,15.429,6262.575,0,75.087,67.004,0,0.589,0.9,265,10.123,1309,50.005,,,,,42368964,139527,1634.536,5.383,168130,6.486,0.0125,80,tests performed,34501374,18760049,15733744,7581,232426,235260,131.8,71.67,60.1,0.03,8987,66746,0.255,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,26/10/2021,163938,0,1965.571,1754,0,15.429,6262.575,0,75.087,67.004,0,0.589,0.88,241,9.206,1192,45.535,,,,,42518392,149428,1640.301,5.765,163799,6.319,0.0126,79.3,tests performed,34725685,18823795,15893583,8307,224311,227968,132.66,71.91,60.71,0.03,8709,64383,0.246,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,27/10/2021,163938,0,1965.571,1754,0,15.429,6262.575,0,75.087,67.004,0,0.589,0.86,226,8.633,1151,43.969,,,,,42713811,195419,1647.84,7.539,164245,6.336,0.0121,82.3,tests performed,34943366,18883733,16050115,9518,217681,219870,133.49,72.14,61.31,0.04,8399,61539,0.235,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,28/10/2021,163938,0,1965.571,1754,0,15.429,6262.575,0,75.087,67.004,0,0.589,0.84,216,8.251,1126,43.014,,,,,42905646,191835,1655.241,7.401,164694,6.354,0.0115,86.7,tests performed,35166827,18944029,16212257,10541,223461,212207,134.34,72.37,61.93,0.04,8106,58993,0.225,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,29/10/2021,163938,0,1965.571,1754,0,15.429,6262.575,0,75.087,67.004,0,0.589,0.83,221,8.442,1113,42.518,,,,,43078812,173166,1661.921,6.681,164877,6.361,0.0113,88.7,tests performed,35373820,18996212,16363567,14041,206993,203182,135.13,72.57,62.51,0.05,7762,56131,0.214,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,30/10/2021,163938,0,1965.571,1754,0,15.429,6262.575,0,75.087,67.004,0,0.589,0.82,211,8.06,1064,40.646,,,,,43238860,160048,1668.096,6.174,165827,6.397,0.0104,96.6,tests performed,35515862,19029312,16469355,17195,142042,196066,135.67,72.69,62.91,0.07,7490,53817,0.206,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,31/10/2021,173984,10046,1435.143,1866,112,16,6646.341,383.766,54.824,71.283,4.278,0.611,0.82,216,8.251,1068,40.799,,,,,43382287,143427,1673.629,5.533,164693,6.354,0.0102,97.7,tests performed,35603091,19052562,16529442,21087,87229,190592,136.01,72.78,63.14,0.08,7281,51386,0.196,63.43,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,-221.99988,-0.07,6.12,-8.564448
AUS,Oceania,Australia,1/11/2021,173984,0,1435.143,1866,0,16,6646.341,0,54.824,71.283,0,0.611,0.82,203,7.755,1018,38.888,,,,,43509270,126983,1678.528,4.899,162901,6.284,0.0098,102.3,tests performed,35825241,19100734,16678894,45613,222150,189124,136.86,72.97,63.71,0.17,7225,48669,0.186,59.89,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,2/11/2021,173984,0,1435.143,1866,0,16,6646.341,0,54.824,71.283,0,0.611,0.82,187,7.144,983,37.551,,,,,43634338,125068,1683.353,4.825,159421,6.15,0.0093,107.2,tests performed,35989833,19138869,16777488,73476,164592,180593,137.48,73.11,64.09,0.28,6899,45011,0.172,59.87,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,3/11/2021,173984,0,1435.143,1866,0,16,6646.341,0,54.824,71.283,0,0.611,0.84,180,6.876,978,37.36,,,,,43836283,201945,1691.144,7.791,160353,6.186,0.0088,113.3,tests performed,36184662,19177383,16907279,100000,194829,177328,138.23,73.26,64.59,0.38,6774,41950,0.16,59.84,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,4/11/2021,173984,0,1435.143,1866,0,16,6646.341,0,54.824,71.283,0,0.611,0.85,171,6.532,931,35.565,,,,,43996638,160355,1697.33,6.186,155856,6.013,0.0088,113.6,tests performed,36379077,19218733,17033089,127255,194415,173179,138.97,73.42,65.07,0.49,6616,39243,0.15,59.81,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,5/11/2021,173984,0,1435.143,1866,0,16,6646.341,0,54.824,71.283,0,0.611,0.87,162,6.189,934,35.68,,,,,44167017,170379,1703.903,6.573,155458,5.997,0.0088,114,tests performed,36576108,19261941,17164167,150000,197031,171755,139.72,73.58,65.57,0.57,6561,37961,0.145,59.78,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,6/11/2021,173984,0,1435.143,1866,0,16,6646.341,0,54.824,71.283,0,0.611,0.88,149,5.692,851,32.509,,,,,44319389,152372,1709.781,5.878,154361,5.955,0.009,110.8,tests performed,36697075,19286079,17237996,173000,120967,168745,140.19,73.67,65.85,0.66,6446,36681,0.14,59.77,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,7/11/2021,183650,9666,1380.857,1963,97,13.857,7015.591,369.25,52.75,74.988,3.705,0.529,0.89,140,5.348,835,31.898,,,,,44460396,141007,1715.221,5.44,154016,5.942,0.0089,112.9,tests performed,36763501,19303290,17283428,176783,66426,165773,140.44,73.74,66.02,0.68,6333,35818,0.137,59.76,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,-46.599884,-0.02,5.59,-1.7977592
AUS,Oceania,Australia,8/11/2021,183650,0,1380.857,1963,0,13.857,7015.591,0,52.75,74.988,0,0.529,0.89,133,5.081,851,32.509,,,,,44582410,122014,1719.928,4.707,153306,5.914,0.009,110.6,tests performed,36918760,19338366,17389176,191218,155259,156217,141.03,73.87,66.43,0.73,5968,33947,0.13,59.74,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,9/11/2021,183650,0,1380.857,1963,0,13.857,7015.591,0,52.75,74.988,0,0.529,0.89,125,4.775,724,27.657,,,,,44718873,136463,1725.193,5.265,154934,5.977,0.009,110.7,tests performed,37068049,19373942,17487181,206926,149289,154031,141.6,74.01,66.8,0.79,5884,33582,0.128,59.72,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,10/11/2021,183650,0,1380.857,1963,0,13.857,7015.591,0,52.75,74.988,0,0.529,0.89,119,4.546,702,26.817,,,,,44910694,191821,1732.593,7.4,153487,5.921,0.0091,109.5,tests performed,37222034,19417387,17582957,221690,153985,148196,142.19,74.18,67.17,0.85,5661,34286,0.131,59.7,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,11/11/2021,183650,0,1380.857,1963,0,13.857,7015.591,0,52.75,74.988,0,0.529,0.89,116,4.431,681,26.015,,,,,45080302,169608,1739.136,6.543,154809,5.972,0.0089,112.3,tests performed,37383955,19466357,17680831,236767,161921,143554,142.81,74.36,67.54,0.9,5484,35375,0.135,59.67,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,12/11/2021,183650,0,1380.857,1963,0,13.857,7015.591,0,52.75,74.988,0,0.529,0.9,172,6.571,654,24.983,,,,,45248038,167736,1745.607,6.471,154432,5.958,0.0088,113,tests performed,37544059,19514381,17778385,251293,160104,138279,143.42,74.55,67.91,0.96,5282,36063,0.138,59.65,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,13/11/2021,183650,0,1380.857,1963,0,13.857,7015.591,0,52.75,74.988,0,0.529,0.9,179,6.838,638,24.372,,,,,45385353,137315,1750.905,5.297,152281,5.875,0.0087,114.7,tests performed,37634423,19541933,17835028,257462,90364,133907,143.77,74.65,68.13,0.98,5115,36551,0.14,59.64,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,14/11/2021,192351,8701,1243,2029,66,9.429,7347.977,332.386,47.484,77.51,2.521,0.36,0.91,181,6.914,615,23.494,,,,,45521180,135827,1756.145,5.24,151541,5.846,0.0085,117.5,tests performed,37695740,19563025,17872077,260638,61317,133177,144,74.73,68.27,1,5087,37105,0.142,59.63,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,54.800117,0.02,3.28,2.1141129
AUS,Oceania,Australia,15/11/2021,192351,0,1243,2029,0,9.429,7347.977,0,47.484,77.51,0,0.36,0.92,166,6.341,632,24.143,,,,,45640403,119223,1760.744,4.599,151142,5.831,0.0083,121,tests performed,37835866,19605792,17958614,271460,140126,131015,144.54,74.9,68.6,1.04,5005,38204,0.146,71.65,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,16/11/2021,192351,0,1243,2029,0,9.429,7347.977,0,47.484,77.51,0,0.36,0.93,157,5.998,598,22.844,,,,,45784624,144221,1766.308,5.564,152250,5.874,0.0082,121.5,tests performed,37972232,19646353,18041042,284837,136366,129169,145.06,75.05,68.92,1.09,4934,38916,0.149,71.63,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,17/11/2021,192351,0,1243,2029,0,9.429,7347.977,0,47.484,77.51,0,0.36,0.95,158,6.036,574,21.927,,,,,45969170,184546,1773.427,7.12,151211,5.834,0.008,124.7,tests performed,38100630,19684790,18116999,298841,128398,125514,145.55,75.2,69.21,1.14,4795,38200,0.146,71.62,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
AUS,Oceania,Australia,18/11/2021,192351,0,1243,2029,0,9.429,7347.977,0,47.484,77.51,0,0.36,0.97,144,5.501,559,21.354,,,,,46145653,176483,1780.236,6.808,152193,5.871,0.008,124.2,tests performed,38228443,19723676,18192428,312339,127813,120641,146.04,75.35,69.5,1.19,4609,36760,0.14,71.6,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13,16.5,,3.84,83.44,0.944,26177410,,,,
